"Year","Make","Model","Model Series","Exterior Color","Interior Color","Grade","Vda","Mileage","Buy Now Price","VIN","Due Location Name","City","State","Zip","Early Access Est Available On"
"2024","CHEVROLET","","","","JET BLACK","","578.00","26209","18300.00","1G1ZD5ST3RF202429","PENSACOLA REGIONAL AIRPORT (01422-11)","Pensacola","FL","32504",""
"2022","RAM","1500 CLASSIC","SLT","WHITE","BLA","","5180.00","61501","23700.00","1C6RR7LG4NS199104","COON RAPIDS HLE","Coon Rapids","MN","55433","05/01/2025"
"2022","RAM","1500 CLASSIC","SLT","RED","BLA","","475.00","58498","24100.00","1C6RR7LG2NS203926","TULSA INT L AP","Oklahoma City","OK","73119","06/01/2025"
"2024","TOYOTA","4RUNNER","SR5","SILVER","BLACK/GRAPHITE","","0.00","25352","38300.00","JTEEU5JR9R5312589","ST LOUIS LAMBERT INT","Nashville","TN","37214",""
"2024","TOYOTA","4RUNNER","SR5","BLACK","BLACK/GRAPHITE","","0.00","21759","39000.00","JTEEU5JR7R5314597","MEMPHIS INTL AIRPORT","Memphis","TN","38116",""
"2024","TOYOTA","4RUNNER","SR5","BLACK","BLACK/GRAPHITE","","0.00","21058","39100.00","JTEEU5JR7R5314681","ITALY AUTO BODY","Bronx","NY","10461",""
"2024","TOYOTA","4RUNNER","SR5","BLACK","BLACK/GRAPHITE","","0.00","21071","39100.00","JTEEU5JR7R5313966","MOBILE REGIONAL AIRP","Mobile","AL","36608",""
"2024","TOYOTA","4RUNNER","SR5","BLUE","BLACK/GRAPHITE","","0.00","30620","39100.00","JTEMU5JR7R6282501","SHAWNEE  HLE","Shawnee","KS","66203",""
"2024","TOYOTA","4RUNNER","SR5","BLACK","BLACK/GRAPHITE","","0.00","21358","39100.00","JTEEU5JR8R5314950","FORT CAMPBELL HLE","Clarksville","TN","37042",""
"2024","TOYOTA","4RUNNER","SR5","BLACK","BLACK/GRAPHITE","","0.00","21308","39100.00","JTEEU5JR3R5312703","NASHVILLE AP","Nashville","TN","37214",""
"2024","TOYOTA","4RUNNER","SR5","BLUE","BLACK/GRAPHITE","","0.00","20797","39200.00","JTEEU5JR0R5314702","MEMPHIS INTL AIRPORT","Memphis","TN","38116",""
"2024","TOYOTA","4RUNNER","SR5","BLACK","BLACK/GRAPHITE","","0.00","20181","39300.00","JTEEU5JR8R5314527","NASHVILLE AP","Nashville","TN","37214",""
"2024","TOYOTA","4RUNNER","SR5","BLUE","BLACK/GRAPHITE","","0.00","19295","39400.00","JTEEU5JRXR5313184","PHILADELPHIA INT L A","Philadelphia Ap","PA","19153",""
"2024","TOYOTA","4RUNNER","SR5","SILVER","BLACK/GRAPHITE","","0.00","19357","39400.00","JTEEU5JR6R5313148","WASHINGTON DULLES IN","Washtn Dulles Ap","VA","20166",""
"2024","TOYOTA","4RUNNER","SR5","WHITE","BLACK/GRAPHITE","","0.00","18632","39500.00","JTEEU5JR7R5313725","RICHMOND HLE","Richmond","VA","23294",""
"2024","TOYOTA","4RUNNER","SR5","BLACK","BLACK/GRAPHITE","","0.00","19125","39500.00","JTEEU5JR1R5314837","TUSCALOOSA HLE","Tuscaloosa","AL","35405",""
"2024","TOYOTA","4RUNNER","SR5","WHITE","BLACK/GRAPHITE","","0.00","17997","39700.00","JTEEU5JR8R5313796","ZT WASHINGTON DULLES","Washtn Dulles Ap","VA","20166",""
"2024","TOYOTA","4RUNNER","SR5","SILVER","BLACK/GRAPHITE","","0.00","17617","39700.00","JTEEU5JR7R5313286","RONALD REAGAN INT L","Washgtn Nat'L Ap","VA","20001",""
"2024","TOYOTA","4RUNNER","SR5","SILVER","BLACK/GRAPHITE","","0.00","17705","39700.00","JTEEU5JRXR5314612","FREDERICK  HLE","Frederick","MD","21704",""
"2024","TOYOTA","4RUNNER","SR5","SILVER","BLACK/GRAPHITE","","0.00","18011","39700.00","JTEEU5JR8R5314673","JACKSON  MS AP","Memphis","TN","38116",""
"2024","TOYOTA","4RUNNER","SR5","SILVER","BLACK/GRAPHITE","","0.00","17653","39700.00","JTEEU5JR0R5314652","ZR KANSAS CITY AP","Kansas City Ap","MO","64153",""
"2024","TOYOTA","4RUNNER","SR5","WHITE","BLACK/GRAPHITE","","0.00","17003","39800.00","JTEEU5JR9R5313824","RISHE S AUTO SERVICE","Ogdensburg","NY","13669",""
"2024","TOYOTA","4RUNNER","SR5","BLACK","BLACK/GRAPHITE","","0.00","17379","39800.00","JTEEU5JR7R5313255","NASHVILLE AP","Nashville","TN","37214",""
"2024","TOYOTA","4RUNNER","SR5","WHITE","BLACK/GRAPHITE","","0.00","17308","39800.00","JTEEU5JR3R5313771","WASH DC NAT L APO","Washingtn Nat'L Ap","DC","22202",""
"2024","TOYOTA","4RUNNER","SR5","WHITE","BLACK/GRAPHITE","","0.00","17175","39800.00","JTEEU5JRXR5314836","KANSAS CITY KS  INTE","Kansas City","MO","64153",""
"2024","TOYOTA","4RUNNER","SR5","BLACK","","","0.00","16413","39900.00","JTEEU5JR5R5313125","BEST CHEVROLET","Hingham","MA","02043",""
"2024","TOYOTA","4RUNNER","SR5","WHITE","BLACK/GRAPHITE","","0.00","16705","39900.00","JTEEU5JR2R5314801","CHARLOTTE DOUGLAS IN","Charlotte","NC","28214",""
"2024","TOYOTA","4RUNNER","SR5","WHITE","BLACK/GRAPHITE","","0.00","16897","39900.00","JTEEU5JR5R5314243","SHREVEPORT REGIONAL","Shreveport","LA","71109",""
"2024","TOYOTA","4RUNNER","SR5","WHITE","BLACK/GRAPHITE","","3324.00","16121","40000.00","JTEEU5JR2R5314863","WICHITA MID CONTINEN","Wichita","KS","67206",""
"2024","TOYOTA","4RUNNER","SR5","BLACK","BLACK/GRAPHITE","","0.00","15829","40100.00","JTEEU5JR7R5314700","MANHATTAN W 52ND","Manhattan","NY","10019",""
"2024","TOYOTA","4RUNNER","SR5","BLACK","BLACK/GRAPHITE","","0.00","23856","40200.00","JTEMU5JR0R6281027","EAST MOLINE HLE","East Moline","IL","61244",""
"2024","TOYOTA","4RUNNER","SR5","BLACK","BLACK/GRAPHITE","","0.00","15258","40200.00","JTEEU5JR3R5314841","KANSAS CITY KS  INTE","Kansas City","MO","64153",""
"2024","TOYOTA","4RUNNER","SR5","SILVER","BLACK/GRAPHITE","","0.00","14527","40300.00","JTEEU5JR0R5314716","FLOWOOD","Flowood","MS","39232",""
"2024","TOYOTA","4RUNNER","SR5","WHITE","BLACK/GRAPHITE","","108.00","21731","40500.00","JTEMU5JR5R6281413","TULSA INT L AP","Tulsa","OK","74115",""
"2024","TOYOTA","4RUNNER","SR5","SILVER","","","0.00","20989","40600.00","JTEMU5JR5R6284666","HOLLAND   SUBURBAN","Holland","MI","49424",""
"2024","TOYOTA","4RUNNER","SR5","WHITE","BLACK/GRAPHITE","","302.00","20657","40700.00","JTEMU5JR4R6281788","HYATT PLACE MEADOWS","Moon Township","PA","15108",""
"2024","TOYOTA","4RUNNER","SR5","BLUE","BLACK/GRAPHITE","","0.00","12143","40700.00","JTEEU5JR1R5314594","ZR NASHVILLE TN","Nashville Ap","TN","37214",""
"2024","TOYOTA","4RUNNER","SR5","BLUE","BLACK/GRAPHITE","","0.00","11372","40900.00","JTEEU5JR8R5314835","WASHINGTON DULLES IN","Washtn Dulles Ap","VA","20166",""
"2024","TOYOTA","4RUNNER","SR5","SILVER","BLACK/GRAPHITE","","0.00","19212","40900.00","JTEMU5JRXR6282069","ZR WASHINGTON REAGAN","Washgtn Nat'L Ap","DC","22202",""
"2024","TOYOTA","4RUNNER","SR5","BLUE","BLACK/GRAPHITE","","0.00","18728","41000.00","JTEMU5JR7R6281672","KANSAS CITY KS  INTE","Kansas City","MO","64153",""
"2024","TOYOTA","4RUNNER","SR5","SILVER","BLACK/GRAPHITE","","0.00","10458","41000.00","JTEEU5JR5R5314758","NASHVILLE AP","Nashville","TN","37214",""
"2024","TOYOTA","4RUNNER","SR5","WHITE","BLACK/GRAPHITE","","0.00","18168","41100.00","JTEMU5JR3R6281698","EASTERN IOWA AIRPORT","Cedar Rapids","IA","52404",""
"2024","TOYOTA","4RUNNER","SR5","BLACK","BLACK/GRAPHITE","","0.00","18146","41100.00","JTEMU5JR0R6288754","NASHVILLE AP","Nashville","TN","37214",""
"2024","TOYOTA","4RUNNER","SR5","SILVER","BLACK/GRAPHITE","","0.00","17730","41100.00","JTEMU5JR8R6282183","BOSTON MA  LOGAN AIR","Boston","MA","02128",""
"2024","TOYOTA","4RUNNER","SR5","WHITE","BLACK/GRAPHITE","","0.00","17420","41200.00","JTEMU5JR6R6280979","ST PAUL UNION DEPOT","St Paul","MN","55101",""
"2024","TOYOTA","4RUNNER","SR5","SILVER","BLACK/GRAPHITE","","0.00","17607","41200.00","JTEMU5JR1R6283630","ELMIRA CORNING REGIO","Elmira","NY","14845",""
"2024","TOYOTA","4RUNNER","SR5","WHITE","BLACK/GRAPHITE","","0.00","16122","41400.00","JTEMU5JR4R6284593","ALBANY AP ZR","Albany Ap","NY","12211",""
"2024","TOYOTA","4RUNNER","SR5","BLACK","BLACK/GRAPHITE","","0.00","16164","41400.00","JTEMU5JRXR6275624","NORTH HAMPTON HLE","North Hampton","NH","03862",""
"2024","TOYOTA","4RUNNER","SR5","BLACK","BLACK/GRAPHITE","","0.00","15927","41400.00","JTEMU5JR1R6284017","PORTLAND INT L JETPO","Portland Ap","ME","04102",""
"2024","TOYOTA","4RUNNER","SR5","BLACK","BLACK/GRAPHITE","","0.00","15790","41400.00","JTEMU5JRXR6283514","HLE   WORCESTER","Worcester","MA","01603",""
"2024","TOYOTA","4RUNNER","SR5","BLACK","BLACK/GRAPHITE","","0.00","15661","41500.00","JTEMU5JR0R6283831","KING OF PRUSSIA","King Of Prussia","PA","19406",""
"2024","TOYOTA","4RUNNER","SR5","WHITE","BLACK/GRAPHITE","","0.00","14441","41600.00","JTEMU5JR2R6289050","TSH AMTRAK 30TH ST","Philadelphia","PA","19104",""
"2024","TOYOTA","4RUNNER","SR5","BLACK","BLACK/GRAPHITE","","0.00","14822","41600.00","JTEMU5JR2R6288898","RANDOLPH HLE","Randolph","MA","02368",""
"2024","TOYOTA","4RUNNER","SR5","WHITE","BLACK/GRAPHITE","","1169.00","14962","41600.00","JTEMU5JR8R6288274","WEST 83RD AND AMSTER","Manhattan","NY","10024",""
"2024","TOYOTA","4RUNNER","SR5","BLUE","BLACK/GRAPHITE","","0.00","13866","41700.00","JTEMU5JR6R6282103","CHERRY CAPITAL AP","Traverse City","MI","49686",""
"2024","TOYOTA","4RUNNER","SR5","WHITE","BLACK/GRAPHITE","","0.00","13418","41800.00","JTEMU5JR5R6281797","GENERAL AVIATION","Naples","FL","34104",""
"2024","TOYOTA","4RUNNER","SR5","WHITE","BLACK/GRAPHITE","","0.00","13092","41800.00","JTEMU5JR1R6283921","WASHINGTON DULLES IN","Washtn Dulles Ap","VA","20166",""
"2024","TOYOTA","4RUNNER","SR5","WHITE","BLACK/GRAPHITE","","0.00","13225","41800.00","JTEMU5JR1R6288388","HYATT PLACE MEADOWS","Washington","PA","15301",""
"2024","TOYOTA","4RUNNER","SR5","SILVER","BLACK/GRAPHITE","","0.00","12146","42000.00","JTEMU5JR7R6288542","DETROIT METRO AP","Detroit","MI","48242",""
"2024","TOYOTA","4RUNNER","SR5","WHITE","BLACK/GRAPHITE","","0.00","11745","42000.00","JTEMU5JR1R6282705","IRONDEQUOIT","Rochester","NY","14621",""
"2024","TOYOTA","4RUNNER","SR5","SILVER","BLACK/GRAPHITE","","0.00","11940","42000.00","JTEMU5JRXR6289037","PITTSBURG PA  GREATE","Pittsburgh","PA","15231",""
"2024","TOYOTA","4RUNNER","SR5","WHITE","BLACK/GRAPHITE","","0.00","11870","42000.00","JTEMU5JR1R6288715","BOSTON MA  LOGAN AIR","Boston","MA","02128",""
"2024","TOYOTA","4RUNNER","SR5","BLUE","BLACK/GRAPHITE","","0.00","12100","42000.00","JTEMU5JR1R6282400","DT WICHITA HLE","Wichita","KS","67213",""
"2024","TOYOTA","4RUNNER","SR5","SILVER","BLACK/GRAPHITE","","0.00","10702","42200.00","JTEMU5JR1R6284275","GERALD R FORD INTERN","Grand Rapids","MI","49512",""
"2024","TOYOTA","4RUNNER","SR5","BLUE","BLACK/GRAPHITE","","0.00","9502","42400.00","JTEMU5JR4R6288563","NORTHERN BLVD HLE","Great Neck","NY","11021",""
"2023","GMC","ACADIA","SLT","WHITE","","","861.00","60456","23900.00","1GKKNML4XPZ188990","SYRACUSE","Syracuse","NY","13203","05/01/2025"
"2023","GMC","ACADIA","SLT","GRAY","BLA","","511.00","58395","24000.00","1GKKNML47PZ115379","RONALD REAGAN INT L","Washgtn Nat'L Ap","VA","20001","06/01/2025"
"2023","GMC","ACADIA","SLT","WHITE","","","507.00","57770","24100.00","1GKKNML45PZ154407","BIRMINGHAM AP","Birmingham","AL","35212",""
"2023","GMC","ACADIA","SLT","BLACK","","","1324.00","54073","24300.00","1GKKNML49PZ153079","EAST WICHITA HLE","Wichita","KS","67206",""
"2023","GMC","ACADIA","SLT","WHITE","","","0.00","63678","24300.00","1GKKNUL40PZ128264","CHARLOTTE DOUGLAS IN","Charlotte","NC","28214","04/01/2025"
"2023","GMC","ACADIA","SLT","WHITE","","","0.00","61702","24400.00","1GKKNUL43PZ125293","ZR FORT MYERS AP","Fort Myers Ap","FL","33913","05/01/2025"
"2023","GMC","ACADIA","SLT","WHI","","","0.00","50822","24500.00","1GKKNML44PZ148453","KANSAS CITY KS  INTE","Kansas City","MO","64153",""
"2023","GMC","ACADIA","SLT","WHI","","","0.00","52074","24500.00","1GKKNML44PZ148341","BOSTON MA  LOGAN AIR","Boston","MA","02128",""
"2023","GMC","ACADIA","SLT","BLACK","","","1866.00","51880","24500.00","1GKKNML42PZ150525","MINNEAPOLIS INT L AP","St Paul","MN","55116",""
"2023","GMC","ACADIA","SLT","WHITE","","","1511.00","49456","24600.00","1GKKNML46PZ149748","LANSING CAPITAL CITY","Lansing","MI","48906",""
"2023","GMC","ACADIA","SLT","WHITE","","","0.00","50144","24600.00","1GKKNML46PZ149037","ST PAUL UNION DEPOT","St Paul","MN","55101",""
"2023","GMC","ACADIA","SLT","BLACK","","","501.00","49386","24600.00","1GKKNML45PZ152933","KANSAS CITY KS  INTE","Kansas City","MO","64153",""
"2023","GMC","ACADIA","SLT","BLACK","","","0.00","58179","24600.00","1GKKNUL41PZ125423","UTICA YORKVILLE","Yorkville","NY","13495","06/01/2025"
"2023","GMC","ACADIA","SLT","WHITE","","","0.00","58333","24600.00","1GKKNUL47PZ151654","WILL ROGERS AP","Oklahoma City","OK","73119","06/01/2025"
"2023","GMC","ACADIA","SLT","WHITE","JET BLACK","","1458.00","57598","24700.00","1GKKNUL47PZ178434","TYLER HLE","Tyler","TX","75701",""
"2023","GMC","ACADIA","SLT","WHITE","","","0.00","56483","24700.00","1GKKNUL48PZ127508","ZR RICHMOND INTL AP","Richmond Ap","VA","23250",""
"2023","GMC","ACADIA","SLT","BLACK","","","0.00","57460","24700.00","1GKKNUL42PZ127066","SO  BURLINGTON  HLE","South Burlington","VT","05403",""
"2023","GMC","ACADIA","SLT","WHITE","","","1411.00","56606","24700.00","1GKKNUL44PZ127697","CHELMSFORD HLE","Chelmsford","MA","01863",""
"2023","GMC","ACADIA","SLT","WHITE","","","2264.00","55671","24800.00","1GKKNUL47PZ151749","WILL ROGERS AP","Oklahoma City","OK","73119",""
"2023","GMC","ACADIA","SLT","WHITE","","","0.00","56312","24800.00","1GKKNUL43PZ147620","CHELMSFORD HLE","Chelmsford","MA","01863",""
"2023","GMC","ACADIA","SLT","BLACK","","","462.00","47174","24800.00","1GKKNML42PZ150086","PLYMOUTH HLE","Plymouth","MI","48170",""
"2023","GMC","ACADIA","SLT","WHITE","","","0.00","47473","24800.00","1GKKNML43PZ153787","KANSAS CITY KS  INTE","Kansas City","MO","64153",""
"2023","GMC","ACADIA","SLT","WHITE","","","0.00","55187","24800.00","1GKKNUL42PZ124734","AAA TRI COUNTY MOTOR","Oneonta","NY","13820",""
"2023","GMC","ACADIA","SLT","BLACK","","","2328.00","54499","24900.00","1GKKNUL44PZ128025","BOSTON MA  LOGAN AIR","Boston","MA","02128",""
"2023","GMC","ACADIA","SLT","BLACK","","","909.00","45763","24900.00","1GKKNML41PZ150418","ESTERO HLE","Estero","FL","33928",""
"2023","GMC","ACADIA","SLT","WHITE","JET BLACK","","0.00","44446","25000.00","1GKKNML47PZ248496","FRANLINK  SUBURBAN","Franklin","TN","37064",""
"2023","GMC","ACADIA","SLT","BLACK","","","0.00","50817","25100.00","1GKKNUL49PZ126870","AUGUSTA HLE","Augusta","ME","04330",""
"2023","GMC","ACADIA","SLT","BLACK","","","7493.00","51689","25100.00","1GKKNUL4XPZ125288","SO  BURLINGTON  HLE","South Burlington","VT","05403",""
"2023","GMC","ACADIA","SLT","WHITE","","","1944.00","50590","25200.00","1GKKNUL46PZ151256","EAST PROVIDENCE","Providence","RI","02914",""
"2023","GMC","ACADIA","SLT","WHITE","","","1516.00","41604","25300.00","1GKKNML48PZ148567","MINNEAPOLIS INT L AP","Minneapolis","MN","55111",""
"2023","GMC","ACADIA","SLT","WHITE","","","0.00","48931","25300.00","1GKKNUL49PZ151140","LYNN","Lynn","MA","01901",""
"2023","GMC","ACADIA","SLT","WHITE","","","0.00","48948","25300.00","1GKKNUL44PZ151692","CHAMPAIGN HLE","Champaign","IL","61821",""
"2023","GMC","ACADIA","SLE","WHITE","JET BLACK","","0.00","25141","27100.00","1GKKNKL42PZ179589","ALEXANDRIA  HLE","Alexandria","VA","22304",""
"2023","NISSAN","ALTIMA","2.5 S","SILVER","","","0.00","59497","15800.00","1N4BL4BV1PN327235","RHP AP ROCHESTER","Rochester","NY","14624",""
"2023","NISSAN","ALTIMA","2.5 S","WHITE","","","1887.00","44155","17100.00","1N4BL4BV6PN361977","UPPER SADDLE RVR HLE","Upper Saddle River","NJ","07458",""
"2023","NISSAN","ALTIMA","2.5 S","BLACK","","","2915.00","43740","17100.00","1N4BL4BV1PN419185","DETROIT METRO AP","Detroit","MI","48242",""
"2023","NISSAN","ALTIMA","2.5 SV","GRAY","","","350.00","46614","17700.00","1N4BL4DV7PN308444","ITALY AUTO BODY","Bronx","NY","10461",""
"2023","NISSAN","ALTIMA","2.5 S","SILVER","","","0.00","34600","17800.00","1N4BL4BVXPN365093","PANAMA CITY AP","Panama City","FL","32409",""
"2023","NISSAN","ALTIMA","2.5 S","GRAY","","","3251.00","46967","18500.00","1N4BL4BV1PN329504","RALEIGH  HLE","Raleigh","NC","27604",""
"2024","NISSAN","ALTIMA","2.5 S","GRAY","","","0.00","21848","18700.00","1N4BL4BV2RN420316","CHERRY CAPITAL AP","Traverse City","MI","49686",""
"2024","NISSAN","ALTIMA","2.5 S","SILVER","","","0.00","20830","18800.00","1N4BL4BV0RN422744","FAIRFIELD  720 POST","Brooklyn","NY","11215",""
"2024","NISSAN","ALTIMA","2.5 S","WHITE","","","0.00","19595","18900.00","1N4BL4BVXRN421195","PORTLAND INT L JETPO","Portland Ap","ME","04102",""
"2024","NISSAN","ALTIMA","2.5 S","BLACK","","","2963.00","20559","18900.00","1N4BL4BV8RN418523","TYLER POUNDS AIRPORT","Tyler","TX","75704",""
"2024","NISSAN","ALTIMA","2.5 S","BLACK","","","0.00","20287","18900.00","1N4BL4BV3RN418557","OKC WEST 3523 S  MER","Oklahoma","OK","73119",""
"2024","NISSAN","ALTIMA","2.5 SV","GRAY","","","0.00","40070","18900.00","1N4BL4DV6RN400910","FORT CAMPBELL HLE","Clarksville","TN","37042",""
"2024","NISSAN","ALTIMA","2.5 SV","SILVER","","","0.00","35814","19000.00","1N4BL4DV6RN301293","BOSTON MA  LOGAN AIR","Boston","MA","02128",""
"2024","NISSAN","ALTIMA","2.5 SV","GRAY","","","0.00","37045","19000.00","1N4BL4DV3RN394399","ZR NORFOLK DOLLAR RE","Norfolk Ap","VA","23518",""
"2024","NISSAN","ALTIMA","2.5 SV","GRA","","","972.00","33875","19100.00","1N4BL4DV8RN312442","BOSTON MA  LOGAN AIR","Boston","MA","02128",""
"2024","NISSAN","ALTIMA","2.5 S","WHITE","","","0.00","17072","19100.00","1N4BL4BV7RN422692","CROWNE PLAZA HLE","Philadelphia","PA","19131",""
"2024","NISSAN","ALTIMA","2.5 SV","BLACK","","","0.00","32596","19200.00","1N4BL4DV9RN326432","ZR WASHINGTON REAGAN","Washgtn Nat'L Ap","DC","22202",""
"2024","NISSAN","ALTIMA","2.5 SV","SILVER","","","4846.00","28677","19300.00","1N4BL4DV1RN428601","ALEXANDRIA  HLE","Alexandria","VA","22304",""
"2024","NISSAN","ALTIMA","2.5 SV","RED","","","0.00","27610","19300.00","1N4BL4DV4RN433713","FORT CAMPBELL HLE","Clarksville","TN","37042",""
"2024","NISSAN","ALTIMA","2.5 SV","GRAY","","","1.00","28807","19300.00","1N4BL4DV8RN399615","MEDFORD HLE","Medford","MA","02155",""
"2024","NISSAN","ALTIMA","2.5 SV","GRAY","","","711.00","28000","19300.00","1N4BL4DV6RN402527","ZT BOSTON LOGAN AP","Boston Logan Ap","MA","02128",""
"2024","NISSAN","ALTIMA","2.5 SV","SILVER","","","0.00","25747","19400.00","1N4BL4DV3RN400508","PARK SLOPE BROOKLYN","Brooklyn","NY","11215",""
"2024","NISSAN","ALTIMA","2.5 SV","GRA","","","0.00","25839","19400.00","1N4BL4DV6RN384028","HLE   WEYMOUTH  MA","Weymouth","MA","02189",""
"2024","NISSAN","ALTIMA","2.5 SV","BLACK","","","0.00","26151","19400.00","1N4BL4DV0RN431747","JACKSON  MS AP","Jackson","MS","39208",""
"2024","NISSAN","ALTIMA","2.5 SV","GRAY","","","0.00","26382","19400.00","1N4BL4DV9RN422920","WILL ROGERS AP","Oklahoma City","OK","73119",""
"2024","NISSAN","ALTIMA","2.5 SV","GRAY","","","0.00","25588","19400.00","1N4BL4DV4RN400288","LAUREL HLE","Laurel","MD","20707",""
"2024","NISSAN","ALTIMA","2.5 SV","BLACK","","","0.00","27020","19400.00","1N4BL4DV8RN397105","ZT BOSTON LOGAN AP","Boston Logan Ap","MA","02128",""
"2024","NISSAN","ALTIMA","2.5 SV","GRAY","","","0.00","25243","19400.00","1N4BL4DV2RN400256","HAMPTON INN","Woodbridge","NJ","07095",""
"2024","NISSAN","ALTIMA","2.5 SV","RED","","","0.00","25932","19400.00","1N4BL4DV6RN433048","PENSACOLA AP","Pensacola","FL","32504",""
"2024","NISSAN","ALTIMA","2.5 SV","BLACK","","","0.00","24714","19500.00","1N4BL4DVXRN431853","DEARBORN EAST HLE","Dearborn","MI","48124",""
"2024","NISSAN","ALTIMA","2.5 SV","GRAY","","","0.00","22822","19500.00","1N4BL4DV0RN431621","GERALD R FORD INTERN","Grand Rapids","MI","49512",""
"2024","NISSAN","ALTIMA","2.5 SV","GRAY","","","0.00","24722","19500.00","1N4BL4DV1RN431711","BOSSIER CITY HLE","Shreveport","LA","71109",""
"2024","NISSAN","ALTIMA","2.5 SV","BLACK","","","4417.00","22534","19500.00","1N4BL4DV6RN396776","BOSTON MA  LOGAN AIR","Boston","MA","02128",""
"2024","NISSAN","ALTIMA","2.5 SV","GRAY","","","0.00","20792","19600.00","1N4BL4DV4RN401201","JACKSON EVERS AIRPOR","Jackson Ap","MS","39208",""
"2024","NISSAN","ALTIMA","2.5 SV","GRAY","","","0.00","21897","19600.00","1N4BL4DV7RN400303","ALEXANDRIA HLE","Alexandria","LA","71303",""
"2024","NISSAN","ALTIMA","2.5 SV","BLACK","","","2572.00","21998","19600.00","1N4BL4DV2RN350345","DORCHESTER HLE","Dorchester","MA","02122",""
"2024","NISSAN","ALTIMA","2.5 SV","SILVER","","","2846.00","21664","19600.00","1N4BL4DV4RN397585","RAYNHAM","Raynham","MA","02767",""
"2024","NISSAN","ALTIMA","2.5 SV","GRAY","","","0.00","22294","19600.00","1N4BL4DV9RN430189","FLOWOOD","Flowood","MS","39232",""
"2024","NISSAN","ALTIMA","2.5 SV","SILVER","","","3748.00","17335","19700.00","1N4BL4DVXRN429309","MOBILE AP","Mobile Ap","AL","36608",""
"2024","NISSAN","ALTIMA","2.5 SV","BLACK","","","0.00","18429","19700.00","1N4BL4DV5RN420159","PROVIDENCE T F  AP","Providence","RI","02886",""
"2024","NISSAN","ALTIMA","2.5 SV","SILVER","","","0.00","18921","19700.00","1N4BL4DV4RN429855","SPRINGFIELD IL    6T","Springfield","IL","62703",""
"2024","NISSAN","ALTIMA","2.5 SV","WHITE","","","0.00","18630","19700.00","1N4BL4DV8RN432760","WASH DC NAT L APO","Washingtn Nat'L Ap","DC","22202",""
"2024","NISSAN","ALTIMA","2.5 SV","SILVER","","","0.00","18256","19700.00","1N4BL4DVXRN430038","DAVENPORT HLE","Davenport","IA","52806",""
"2024","NISSAN","ALTIMA","2.5 SV","GRAY","","","0.00","17112","19800.00","1N4BL4DV9RN424277","OLATHE  HLE","Olathe","KS","66062",""
"2024","NISSAN","ALTIMA","2.5 SR","GRAY","","","0.00","29091","20700.00","1N4BL4CV8RN408265","BOSTON 30 PARK PLAZA","Boston","MA","02116",""
"2024","NISSAN","ALTIMA","2.5 SR","GRAY","","","0.00","27359","21000.00","1N4BL4CV7RN409858","DAPHNE HLE","Daphne","AL","36526",""
"2024","NISSAN","ALTIMA","2.5 SR","GRAY","","","641.00","25119","21400.00","1N4BL4CV7RN407768","WASHINGTON DULLES IN","Washtn Dulles Ap","VA","20166",""
"2024","NISSAN","ALTIMA","2.5 SR","GRAY","","","0.00","24252","21500.00","1N4BL4CV6RN404196","HLE ROCKVILLE","Rockville","MD","20852",""
"2023","NISSAN","ALTIMA","2.5 SV","SILVER","LIGHT GRAY","","0.00","2203","21500.00","1N4BL4DV8PN372914","BAUM BLVD   PITT DT","Pittsburgh","PA","15206",""
"2024","NISSAN","ALTIMA","2.5 SR","GRAY","","","0.00","23661","21600.00","1N4BL4CV7RN407382","HAMPTON HLE","Hampton","VA","23666",""
"2024","NISSAN","ALTIMA","2.5 SR","GRAY","","","0.00","23826","21600.00","1N4BL4CV2RN403613","ZR PROVIDENCE AP","North Dartmouth","MA","02747",""
"2024","NISSAN","ALTIMA","2.5 SR","GRAY","","","2017.00","23167","21700.00","1N4BL4CV6RN409768","JACKSON HLE","Jackson","MI","49202",""
"2024","NISSAN","ALTIMA","2.5 SR","GRAY","","","0.00","22530","21800.00","1N4BL4CV4RN404309","NEWARK  NJ NEWARK LI","Newark","NJ","07114",""
"2024","NISSAN","ALTIMA","2.5 SR","BLACK","","","0.00","20912","22100.00","1N4BL4CV3RN405080","PUNTA GORDA AIRPORT","Punta Gorda","FL","33982",""
"2024","NISSAN","ALTIMA","2.5 SR","SILVER","","","0.00","20930","22100.00","1N4BL4CV6RN389683","BALLWIN  HLE","Ballwin","MO","63011",""
"2024","NISSAN","ALTIMA","2.5 SR","WHITE","","","1599.00","20100","22300.00","1N4BL4CV5RN404500","FREDERICK  HLE","Frederick","MD","21704",""
"2024","NISSAN","ALTIMA","2.5 SR","GRAY","","","0.00","19547","22400.00","1N4BL4CV4RN405640","SO  BURLINGTON  HLE","South Burlington","VT","05403",""
"2024","NISSAN","ALTIMA","2.5 SR","GRAY","","","0.00","16475","22900.00","1N4BL4CV7RN405552","FAIRFIELD  720 POST","Fairfield","CT","06824",""
"2024","NISSAN","ALTIMA","2.5 SL","RED","","","1.00","22533","23800.00","1N4BL4EW1RN409263","BOSTON 30 PARK PLAZA","Boston","MA","02128",""
"2024","NISSAN","ALTIMA","2.5 SL","WHITE","","","0.00","20880","24100.00","1N4BL4EW5RN404552","HLE REVERE","Revere","MA","02151",""
